gene,log2FC,t,p,s2,s2_post,fdr
NDRG3,0.052535775000000395,0.21045033520914186,0.8402811262961957,0.12463529287953956,0.12463529287872609,0.9348730083796167
XLOC_012810,-0.06285369999999935,-0.21044555527525483,0.8402846921932787,0.17840711774423,0.1784071177427901,0.9348730083796167
HSPB9,-0.04643887499999977,-0.2104402444172322,0.8402886541720145,0.09739480245769773,0.0973948024572016,0.9348730083796167
SEPSECS,0.05339332500000049,0.21038089093766849,0.8403329330956404,0.1288223891613345,0.12882238916047228,0.9348990665941668
AC080037.1,-0.045604549999999744,-0.21025306424849266,0.840428296624488,0.09409394498518912,0.09409394498473145,0.9349711183988407
AC007036.2,0.07566462499999993,0.21021403656756094,0.8404574133372716,0.2591148720662393,0.2591148720638592,0.9349711183988407
AP003550.1,0.08260640000000041,0.2101895818045837,0.8404756580239999,0.3089121679439993,0.3089121679410391,0.9349711183988407
XLOC_013004,-0.061077650000000094,-0.21018224511869268,0.8404811316429344,0.16888947281817587,0.16888947281684688,0.9349711183988407
LIPE-AS1,0.08999124999999886,0.21008047823768833,0.840557057003631,0.36699417364479175,0.36699417364115494,0.9350323743176762
C18ORF25,-0.08305709999999955,-0.2100161726302349,0.8406050345483808,0.3128081380586999,0.31280813805569435,0.9350625389268568
IGFL2,-0.08505367500000016,-0.2099235697390622,0.8406741256324879,0.32831729166196616,0.32831729165877993,0.9351161874916405
AC138207.7,-0.044337999999999766,-0.2098647272892292,0.8407180288351803,0.08926953882433337,0.0892695388239319,0.9351334049419441
G055035,0.06238049999999973,0.20982236934819623,0.8407496330961898,0.17677633466966666,0.1767763346682458,0.9351334049419441
LNCPRESS1,0.13589017499999922,0.20981894081764585,0.8407521912181052,0.838912626127323,0.8389126261181885,0.9351334049419441
AL139158.3,0.08752774999999957,0.20977390872172827,0.840785791114044,0.348191835811845,0.34819183580842716,0.9351475720427758
PHF21A,0.019661749999999145,0.2096840777159555,0.8408528180162989,0.01758504271834246,0.01758504271877608,0.9351881133761857
RAB11FIP2,0.035763225000000176,0.20963836287827833,0.8408869284480568,0.05820520546697292,0.058205205466933335,0.9351881133761857
AC068759.1,-0.09249732500000052,-0.20963555041058307,0.8408890270019942,0.38936640377296633,0.3893664037690689,0.9351881133761857
FOXN3-AS2,-0.05882722499999993,-0.20958166491499994,0.8409292345383848,0.1575723993903445,0.15757239938914733,0.9351881133761857
XLOC_013773,0.05754692499999958,0.20957041933302645,0.8409376256780783,0.15080449106544958,0.15080449106433125,0.9351881133761857
STK32C,-0.061616424999999975,-0.2095572893425856,0.8409474229398072,0.17290893866870624,0.17290893866733043,0.9351881133761857
ZNF530,0.10033604999999968,0.20951158477157591,0.840981526760622,0.4586991248272782,0.458699124822573,0.9352028370427241
EIF2S3,-0.05605662500000008,-0.2094750334765989,0.8410088008653225,0.14322517183769776,0.14322517183666772,0.935209965267985
ACAP2-IT1,-0.10768182499999979,-0.20943128715462273,0.8410414441242953,0.5287272410732796,0.5287272410677587,0.9352230635432254
CATG00000052478.1,0.0245829999999998,0.20934702552635917,0.841104320652629,0.027578215989916832,0.027578215990234037,0.9352681084656197
CATG00000053098.1,-0.05857825000000183,-0.2093210774992928,0.8411236834835369,0.15663068914145825,0.15663068914027203,0.9352681084656197
CNOT1,0.041283424999999596,0.20927513057769503,0.8411579701067389,0.07782985001881453,0.07782985001854631,0.9352830315795019
CATG00000054736.1,-0.1501000750000001,-0.2092219338979332,0.8411976671390201,1.0293839440179926,1.0293839440066392,0.9352844507721467
AC022098.3,0.04190497500000001,0.2092174973029109,0.8412009778886109,0.08023524112289453,0.08023524112259829,0.9352844507721467
XLOC_010729,0.004199000000000286,0.20911411425809054,0.8412781271082798,0.0008064084151833306,0.0008064084158124113,0.9353470277185617
XLOC_003063,0.04950304999999977,0.20907149576505196,0.8413099315654569,0.11212546530968498,0.11212546530901725,0.9353591877493376
CATG00000057028.1,-0.03240917500000062,-0.20900155480202132,0.8413621263879196,0.04809134390991122,0.048091343909989454,0.9353685335096622
AC026469.1,-0.05204152499999992,-0.20898689059110834,0.841373069956475,0.12402005961804456,0.12402005961723826,0.9353685335096622
G002513,-0.059981950000000506,-0.20897634439316343,0.8413809403692125,0.16476952926345254,0.1647695292621715,0.9353685335096622
AL159169.2,0.07024905000000103,0.20892714572340798,0.8414176565999062,0.22611072597933266,0.22611072597733706,0.9353861521151309
HEATR6,0.050020174999999334,0.20875012872841045,0.8415497653483267,0.11483305142504947,0.1148330514243502,0.9355098130542482
WDHD1,0.07276265000000048,0.20869161043829149,0.8415934391110718,0.2431291489912184,0.24312914898902455,0.9355351614392451
SNAP47-AS1,0.11112692500000021,0.20859810486738906,0.8416632260980109,0.5676071701210094,0.5676071701150355,0.9355895359244429
CYP2A6,0.06581452499999951,0.20856883955762803,0.8416850683055339,0.19914740354816465,0.1991474035464832,0.9355906138060076
AC091705.1,-0.07825499999999996,-0.20853332441663736,0.8417115752913111,0.2816457834178335,0.281645783415191,0.9355968767261253
G012676,0.05201520000000004,0.2085006517618611,0.8417359609674848,0.12447315775380992,0.12447315775299835,0.935600781471633
C5ORF22,0.03647512500000083,0.20838678299640462,0.8418209499586979,0.06127498773603124,0.06127498773595589,0.9356608506252773
YDJC,-0.09617387500000163,-0.2083723107828957,0.8418317518487152,0.426053570702365,0.4260535706980402,0.9356608506252773
RNF182,-0.05371427499999992,-0.20829617433290032,0.8418885798211929,0.13299853130838304,0.13299853130747216,0.9356890655041656
RAD54L,0.008910249999996012,0.20828236552710613,0.8418988867760242,0.0036601996201250046,0.00366019962072084,0.9356890655041656
G049778,0.04652630000000002,0.20806449326242524,0.8420615121588884,0.10000715735234911,0.10000715735182254,0.9358447977385759
AC091045.1,-0.09655849999999955,-0.208038700125933,0.842080765375468,0.4308466829216325,0.4308466829172518,0.9358447977385759
ZIC1,0.030857275000000683,0.20799293631217758,0.842114925944283,0.0440197899071729,0.044019789907298566,0.9358541607674176
LINC02396,0.04416062499999818,0.20797147340760552,0.842130947138894,0.0901763973824478,0.09017639738203576,0.9358541607674176
XLOC_008998,-0.06307619999999936,-0.2078960866686362,0.8421872209624225,0.18410619817248922,0.18410619817098298,0.9358934944570515
SIRT1,0.07366624999999871,0.20777383022335236,0.8422784837154311,0.25141166775262525,0.2514116677503349,0.9359388888833788
G076923,0.10949650000000055,0.20777075542200044,0.842280779046926,0.5554713102822256,0.5554713102763932,0.9359388888833788
XLOC_002996,-0.04714150000000039,-0.20775745044777483,0.8422907111963818,0.10297304989186586,0.10297304989130475,0.9359388888833788
GABARAPL2,0.07395649999999954,0.20769319214356738,0.8423386804014594,0.2535935322808332,0.2535935322785175,0.935950488397123
AL161910.1,-0.03667609999999932,-0.2076875246992463,0.8423429112178373,0.06236996085977914,0.06236996085969103,0.935950488397123
FPGT-TNNI3K,0.04646842500000048,0.20765012944566968,0.8423708273757738,0.10015704178317807,0.10015704178264975,0.9359583056440357
AC040934.1,-0.040230499999999836,-0.20756416949175657,0.8424349988151301,0.0751339261825833,0.0751339261823465,0.9360064047514907
AC126177.4,-0.052031125000000955,-0.2075143525617454,0.8424721891129519,0.1257361471981913,0.125736147197365,0.9360245242117528
AL162254.1,-0.04208844999999961,-0.20744727937205729,0.8425222625908488,0.08232663660829252,0.08232663660797193,0.9360569562119769
CIPC,-0.061025499999997734,-0.20726599133540832,0.8426576071804949,0.17337903947216682,0.17337903947078553,0.9361841219515814
AC006115.1,0.04371487500000093,0.20716257046589293,0.842734820955196,0.0890565558362814,0.0890565558358824,0.9362417566874025
RNF215,0.050276499999999835,0.2071405545562942,0.8427512582282554,0.11782292491336577,0.11782292491263166,0.9362417566874025
G037301,-0.027688674999999385,-0.20706128741950477,0.8428104404935752,0.03576321250149799,0.03576321250171984,0.9362842991073885
AL022341.2,0.03284299999999618,0.20687081923305117,0.842952652055564,0.05041005458025027,0.05041005458030148,0.936331971744676
AC018462.1,-0.05113864999999951,-0.20679613843559097,0.8430084136530039,0.12230484569575824,0.12230484569497192,0.936331971744676
HINT1,0.07237300000000069,0.20678280695775295,0.8430183679165258,0.24499334857900001,0.24499334857678445,0.936331971744676
AL450326.1,-0.03714787500000227,-0.20677327395646147,0.8430254859771061,0.06455191613319766,0.06455191613308414,0.936331971744676
G040034,0.09033765000000038,0.2067687551195759,0.8430288600885589,0.3817664392606159,0.3817664392568069,0.936331971744676
C17ORF77,0.012401349999999312,0.20674335098091695,0.84304782884192,0.007196226471178312,0.007196226471732955,0.936331971744676
G022488,-0.05695912499999878,-0.20672746834368635,0.8430596881425603,0.15183092628453113,0.15183092628340086,0.936331971744676
AC012309.2,-0.06784824999999994,-0.2067113614095359,0.8430717149680413,0.21546592692415598,0.2154659269222844,0.936331971744676
COG3,0.07293199999999977,0.20669363052903106,0.8430849544254952,0.24900728612443576,0.24900728612217343,0.936331971744676
G063334,-0.09659692500000006,-0.20666509027878477,0.8431062652409325,0.4369405536751662,0.4369405536707145,0.936331971744676
AL136295.2,-0.06671300000000002,-0.20665702088804638,0.8431122906278459,0.20842538306333322,0.20842538306154365,0.936331971744676
ZC3H12D,0.10396300000000025,0.20665176375924602,0.8431162161144945,0.5061851142961423,0.506185114290884,0.936331971744676
SAA1,0.012236999999999831,0.20664011834999602,0.8431249117338616,0.0070137556554799975,0.007013755656036767,0.936331971744676
AC022915.3,0.02933399999999864,0.20653207106016522,0.8432055917291763,0.04034572934766662,0.04034572934783509,0.9363983708760152
AP000696.1,0.03999302499999935,0.2064228243168403,0.8432871694889613,0.07507287935981301,0.07507287935957692,0.9364435455882248
NDUFV2,-0.06332074999999904,-0.2063839009609254,0.8433162352198168,0.18826537863195866,0.18826537863040393,0.9364435455882248
MSMB,0.04249479999999961,0.20635826165252774,0.8433353813332863,0.08481210714885001,0.08481210714850046,0.9364435455882248
SEPT7,-0.04546002499999968,-0.2063582303545642,0.8433354047050634,0.09706122011574958,0.09706122011525734,0.9364435455882248
AC117422.1,-0.04932575000000039,-0.20626865649947196,0.8434022947628943,0.11436968126562581,0.11436968126493194,0.9364435455882248
LTV1,0.04250832500000001,0.20626049102583494,0.8434083924727921,0.08494657748679797,0.08494657748644686,0.9364435455882248
DUXAP10,0.04078315000000021,0.2062582484585438,0.8434100671511243,0.07819318047003247,0.07819318046976002,0.9364435455882248
ZHX3,-0.034461950000000297,-0.20621740974857042,0.8434405643651711,0.055854611665784974,0.05585461166577276,0.9364435455882248
CLCN3,0.029833175000000267,0.20618063062388442,0.8434680302483493,0.041872917336751164,0.041872917336901835,0.9364435455882248
GSE61474_XLOC_028939,-0.0931715999999998,-0.2061584519776463,0.84348459291538,0.40850258938697936,0.408502589382859,0.9364435455882248
G090366,0.05932605000000013,0.20610030654566722,0.8435280154334044,0.1657156738336316,0.16571567383233954,0.9364435455882248
G017496,-0.05442277499999992,-0.20609226908251338,0.8435340177905027,0.13946587600290786,0.13946587600192162,0.9364435455882248
AC232271.1,-0.04423107499999901,-0.20608742403823915,0.8435376360628428,0.09212595507894787,0.09212595507851312,0.9364435455882248
AC011815.2,-0.03570010000000012,-0.2060859291303083,0.8435387524588559,0.060016709331979994,0.0600167093319193,0.9364435455882248
AC024060.1,0.09197454999999977,0.20601316450019136,0.8435930935064218,0.398634968434375,0.39863496843036955,0.9364806781745468
AC138207.2,-0.07695462500000083,-0.20595916778674955,0.8436334191750209,0.2792140007004064,0.2792140006977922,0.9364858382623626
AC007527.2,0.05029364999999952,0.205911454340721,0.8436690528244909,0.11931506823769833,0.11931506823694683,0.9364858382623626
PAEP,-0.07095445000000034,-0.205908454226194,0.8436712934020432,0.23748758707678577,0.23748758707465767,0.9364858382623626
AC004528.2,0.03463185000000024,0.20587540487780473,0.8436959757752733,0.05659426794722836,0.05659426794720754,0.9364858382623626
ADNP,0.1469942999999998,0.20585961446791806,0.8437077686571092,1.0197381666561967,1.0197381666449556,0.9364858382623626
AP003718.1,0.08179074999999969,0.2058390904674227,0.8437230968317699,0.31577858068822956,0.3157785806851894,0.9364858382623626
AC007406.2,0.04500234999999986,0.20578422831467522,0.8437640705307347,0.09564806941591501,0.09564806941543923,0.9365081267170893
SCAF4,-0.06810899999999975,-0.20570553519027016,0.8438228432831277,0.2192537587763332,0.2192537587744175,0.9365501690517238
MPC1L,-0.051831900000000264,-0.20567358674562136,0.8438467046153267,0.12701856739778253,0.1270185673969413,0.9365534624428011
EXOSC7,0.032676675000000266,0.20557878383483508,0.8439175111265378,0.05052998018784958,0.0505299801878994,0.9366088570549651
GNPDA1,0.011638749999999476,0.2054553458617152,0.8440097070232001,0.006418119264958481,0.006418119265522188,0.9366734953318753
C11ORF49,-0.05472099999999891,-0.20542461222505431,0.8440326624162293,0.14191656624491664,0.14191656624390184,0.9366734953318753
AC004702.1,-0.03995455000000003,-0.20539535794485908,0.8440545130127183,0.075680019423725,0.07568001942348185,0.9366734953318753
BRD8,0.043413000000001034,0.20538186884588186,0.8440645883369357,0.08936045870999987,0.08936045870959733,0.9366734953318753
G019221,-0.06661575000000042,-0.20536091949000929,0.8440802359660101,0.21044966506245846,0.21044966506064533,0.9366734953318753
XLOC_010319,0.006522000000000361,0.20531116826796375,0.8441173967847204,0.0020182103823333437,0.002018210382948308,0.9366844920444115
DAB1,0.06618187500000028,0.205291698517026,0.8441319394996877,0.20785733453134458,0.20785733452956165,0.9366844920444115
AC145207.8,-0.060332624999999585,-0.2052250605854357,0.8441817144747692,0.17285169924122465,0.1728516992398495,0.9367165355385942
LINC00545,0.0356178749999998,0.20518212825772547,0.8442137830478413,0.06026802310013794,0.06026802310007432,0.936728930646742
HRCT1,-0.06715984999999947,-0.20510776535647726,0.8442693296604769,0.2144298415101149,0.2144298415082554,0.9367673754319821
TOP3A,-0.08095424999999956,-0.20506787912747834,0.8442991237506859,0.31168365154729144,0.311683651544299,0.9367772450555891
SLC7A8,-0.07011854999999967,-0.2050156580281267,0.8443381321304531,0.23394931933551918,0.23394931933343227,0.9367973374904808
AP005131.4,-0.0454349000000005,-0.20484979889550264,0.8444620296288112,0.09838707850123922,0.09838707850073153,0.9369116114967906
MYO18A,0.020477524999999552,0.20479441114886918,0.8445034056045649,0.01999625766065459,0.01999625766106012,0.9369343263407509
AC009716.1,-0.07606052499999993,-0.20473459369093486,0.8445480912916735,0.2760362833715512,0.276036283368974,0.9369607119287671
SNN,0.06125700000000123,0.20465000853660267,0.8446112803772937,0.1791917080566663,0.17919170805521728,0.9369994447078949
BBS7,-0.04944430000000022,-0.2046039884939113,0.8446456600443795,0.11679769453601917,0.116797694535297,0.9369994447078949
G005618,0.0476732249999996,0.20457922441871568,0.844664160414093,0.10860654652556961,0.10860654652494288,0.9369994447078949
G082071,-0.07055452499999948,-0.2045759324723787,0.8446666197196125,0.23788697379629284,0.23788697379416004,0.9369994447078949
HTR1A,0.06325127500000027,0.20449845509722012,0.8447245010884126,0.19133239218198125,0.1913323921803908,0.9370404631950853
SBF2,0.09697012500000035,0.20439375218337585,0.8448027236501405,0.4501639095151349,0.4501639095105292,0.9370479464407913
RNF166,0.06187550000000108,0.20438537671704982,0.8448089809660153,0.18330225120416643,0.18330225120266955,0.9370479464407913
