perturbagen,n_signatures,n_cell_lines,median_net,max_net,min_fdr,median_z,frac_directional,n_sig_fdr05,rank_percentile
nsd1,1,1,4.279337379292909,4.279337379292909,0.002220327525561548,9.134986188456473,1.0,1,97.58157389635316
dnase1l3,1,1,4.272050710794234,4.272050710794234,0.0022412764140940606,9.109291252094543,1.0,1,97.56238003838772
map3k8,1,1,4.268464069103224,4.268464069103224,0.0005013856516199927,11.471545807061661,1.0,1,97.54318618042227
epas1,1,1,4.224833060496499,4.224833060496499,0.0019892841547368163,9.779005133256538,1.0,1,97.5239923224568
pomc,1,1,4.214477244287798,4.214477244287798,0.0005469581619411296,11.29018214778187,1.0,1,97.50479846449136
cyb561d1,1,1,4.213431488774558,4.213431488774558,0.006230427569745265,7.774927031110717,1.0,1,97.48560460652591
csf3r,1,1,4.2115483108245755,4.2115483108245755,0.001968258569694437,9.83009641862195,1.0,1,97.46641074856046
sfrp1,1,1,4.206597537220588,4.206597537220588,0.006230427569745265,7.75904918532425,1.0,1,97.44721689059502
mtor,1,1,4.201770671551299,4.201770671551299,0.006230427569745265,7.74717948694958,1.0,1,97.42802303262957
cd24,1,1,4.20019133116959,4.20019133116959,0.006230427569745265,7.735117555868688,1.0,1,97.4088291746641
lrp8,1,1,4.194434679481931,4.194434679481931,0.0019892841547368163,9.697590100117019,1.0,1,97.38963531669866
ddah1,1,1,4.18265287721967,4.18265287721967,0.0019892841547368163,9.764004459232808,1.0,1,97.3704414587332
recql4,1,1,4.1813345045388575,4.1813345045388575,0.0019892841547368163,9.675801421875033,1.0,1,97.35124760076775
adh1a,1,1,4.17400064941189,4.17400064941189,0.008214538879827133,7.21997006752726,1.0,1,97.3320537428023
gng4,1,1,4.139304044757711,4.139304044757711,0.005972950319670315,7.999785021812359,1.0,1,97.31285988483685
vnn1,1,1,4.131906600008164,4.131906600008164,0.0019892841547368163,9.680233825802002,1.0,1,97.2936660268714
gabrq,1,1,4.119823783926904,4.119823783926904,0.0019892841547368163,9.647557037683256,1.0,1,97.27447216890594
fyb1,1,1,4.115760437348821,4.115760437348821,0.006025865356929482,7.9416803275024215,1.0,1,97.2552783109405
hmox1,1,1,4.1080183868243605,4.1080183868243605,0.0019892841547368163,9.606930971238729,1.0,1,97.23608445297505
plk4,1,1,4.099934949618138,4.099934949618138,0.006079926301427507,7.906381950787559,1.0,1,97.2168905950096
nmrk1,1,1,4.078586185063943,4.078586185063943,0.0002489219089482031,12.740360718854639,1.0,1,97.19769673704415
epha6,1,1,4.0400524531800475,4.0400524531800475,0.006230427569745265,7.806593582589457,1.0,1,97.17850287907869
tuba3c,1,1,4.035810899793267,4.035810899793267,0.002220327525561548,9.38535546369678,1.0,1,97.15930902111324
mxd1,1,1,4.035237335655092,4.035237335655092,0.0005469581619411296,11.320064592911693,1.0,1,97.14011516314778
g6pc3,1,1,4.032342877251704,4.032342877251704,0.006230427569745265,7.780131836849947,1.0,1,97.12092130518234
aak1,1,1,4.02967687576166,4.02967687576166,0.006230427569745265,7.774451842959494,1.0,1,97.10172744721689
cd55,1,1,4.009676112287012,4.009676112287012,0.0005526094518641828,11.230821901696887,1.0,1,97.08253358925144
pir,1,1,4.008978521881902,4.008978521881902,0.006230427569745265,7.729857660001593,1.0,1,97.06333973128599
lig4,1,1,3.9990928264001258,3.9990928264001258,0.006230427569745265,7.71193917541664,1.0,1,97.04414587332055
ca6,1,1,3.998750610811802,3.998750610811802,0.006230427569745265,7.705270338199926,1.0,1,97.02495201535508
slc37a4,1,1,3.990544368411543,3.990544368411543,0.003640282416770136,8.565498303220762,1.0,1,97.00575815738964
plcd1,1,1,3.9891383614438647,3.9891383614438647,0.006230427569745265,7.691914850309516,1.0,1,96.98656429942419
limk1,1,1,3.9886490360069367,3.9886490360069367,0.003640282416770136,8.564662447283695,1.0,1,96.96737044145874
cdk13,1,1,3.9796545709827345,3.9796545709827345,0.008214538879827133,7.309691665011933,1.0,1,96.94817658349328
slc6a8,1,1,3.95919865171144,3.95919865171144,0.006300160789740131,7.625703752274587,1.0,1,96.92898272552783
trpm4,1,1,3.929349495128349,3.929349495128349,0.0019892841547368163,9.62825617910699,1.0,1,96.90978886756238
aqp2,1,1,3.9234991783564017,3.9234991783564017,0.002220327525561548,9.291642382458205,1.0,1,96.89059500959692
polr3h,1,1,3.920331305427114,3.920331305427114,0.0019900931667668023,9.595815857864489,1.0,1,96.87140115163147
pan3,1,1,3.905802889182908,3.905802889182908,0.002220327525561548,9.238943446759952,1.0,1,96.85220729366603
egr1,1,1,3.905801382700016,3.905801382700016,0.005827347882130098,8.047718079006584,1.0,1,96.83301343570058
usp28,1,1,3.8970126897245043,3.8970126897245043,0.002220327525561548,9.212775552430005,1.0,1,96.81381957773513
crtc3,1,1,3.884224347733955,3.884224347733955,0.005963367554627752,8.004777998109885,1.0,1,96.79462571976968
aqp3,1,1,3.87954658061322,3.87954658061322,0.002220327525561548,9.160797905734992,1.0,1,96.77543186180422
cmtm7,1,1,3.87954658061322,3.87954658061322,0.002220327525561548,9.160797905734992,1.0,1,96.75623800383877
oxtr,1,1,3.861444500780954,3.861444500780954,0.0002511212121699468,12.595466880681455,1.0,1,96.73704414587331
myo5a,1,1,3.839506825734982,3.839506825734982,0.006203481975900907,7.884125602951215,1.0,1,96.71785028790786
dcst2,1,1,3.8136900752964706,3.8136900752964706,0.002220327525561548,9.39154874143845,1.0,1,96.69865642994242
oxct1,1,1,3.791244620598955,3.791244620598955,0.0058789412063472496,8.03229111352598,1.0,1,96.67946257197697
boll,1,1,3.775201604090079,3.775201604090079,0.008214538879827133,7.264622293902809,1.0,1,96.66026871401152
ccdc77,1,1,3.774198683431049,3.774198683431049,0.008214538879827133,7.264622293902809,1.0,1,96.64107485604606
whsc1,1,1,3.7670862902639772,3.7670862902639772,0.0068423471909543265,7.5300643592133785,1.0,1,96.62188099808061
pou2f2,1,1,3.7650875769275065,3.7650875769275065,0.008214538879827133,7.2422444687548975,1.0,1,96.60268714011517
nck1,1,1,3.7611807158703505,3.7611807158703505,0.006230427569745265,7.754562675913991,1.0,1,96.58349328214972
bmf,1,1,3.755018664018729,3.755018664018729,0.008214538879827133,7.21997006752726,1.0,1,96.56429942418427
mapk13,1,1,3.7541973707360254,3.7541973707360254,0.006025865356929482,7.939824822183474,1.0,1,96.54510556621881
gdf15,1,1,3.75032935347972,3.75032935347972,0.006230427569745265,7.727648163347837,1.0,1,96.52591170825335
metap2,1,1,3.749937384040558,3.749937384040558,0.008214538879827133,7.21997006752726,1.0,1,96.5067178502879
smyd2,1,1,3.7479724527296896,3.7479724527296896,0.007181681719635575,7.472267219652389,1.0,1,96.48752399232245
jakmip1,1,1,3.744398845657279,3.744398845657279,0.006025865356929482,7.9375109956337235,1.0,1,96.468330134357
gjd2,1,1,3.743908364213151,3.743908364213151,0.011746219502558173,6.840537251270737,1.0,1,96.44913627639156
tipin,1,1,3.742853476260984,3.742853476260984,0.006230427569745265,7.7074798348536815,1.0,1,96.42994241842611
cuedc1,1,1,3.7343050182724005,3.7343050182724005,0.006230427569745265,7.685205433626044,1.0,1,96.41074856046066
mme,1,1,3.7302711508411237,3.7302711508411237,0.01195923701506618,6.811120352816083,1.0,1,96.3915547024952
hsp90ab1,1,1,3.7238729707244236,3.7238729707244236,0.016390086856582692,6.324178826187335,1.0,1,96.37236084452975
nln,1,1,3.7227111839325207,3.7227111839325207,0.002220327525561548,9.238943446759952,1.0,1,96.3531669865643
gpx1,1,1,3.7176632441010478,3.7176632441010478,0.002220327525561548,9.238943446759952,1.0,1,96.33397312859884
nptx2,1,1,3.7109121646008596,3.7109121646008596,0.002220327525561548,9.212775552430005,1.0,1,96.3147792706334
psmg1,1,1,3.7079833794399466,3.7079833794399466,0.005909950349805168,8.023789042564664,1.0,1,96.29558541266795
atp1b1,1,1,3.7078032629917543,3.7078032629917543,0.012071298837162153,6.757434147246916,1.0,1,96.27639155470249
mcfd2,1,1,3.705409808355051,3.705409808355051,0.012071298837162153,6.754893882198988,1.0,1,96.25719769673704
il2rb,1,1,3.6888159289586357,3.6888159289586357,0.012238263985478894,6.715242088311419,1.0,1,96.23800383877159
zbp1,1,1,3.670538363991722,3.670538363991722,0.006079641632928687,7.918219823433234,1.0,1,96.21880998080614
c8b,1,1,3.6685374630037284,3.6685374630037284,0.002293024254509217,9.08371214411559,1.0,1,96.1996161228407
ctf1,1,1,3.6574114274252696,3.6574114274252696,0.006230427569745265,7.759118735136113,1.0,1,96.18042226487525
cdh1,1,1,3.657053751149016,3.657053751149016,0.0019892841547368163,9.68472033521226,1.0,1,96.1612284069098
slc5a2,1,1,3.6318498848358405,3.6318498848358405,0.0019892841547368163,9.60244446182847,1.0,1,96.14203454894434
tspan2,1,1,3.624267872632601,3.624267872632601,0.00105789949655419,10.423978115705449,1.0,1,96.12284069097889
nek4,1,1,3.612500872914426,3.612500872914426,0.00822524285853178,7.1977982412404184,1.0,1,96.10364683301343
gabra4,1,1,3.6002152432236425,3.6002152432236425,0.0035227632769424017,8.639517524033383,1.0,1,96.08445297504798
gabrg3,1,1,3.599854222198791,3.599854222198791,0.006230427569745265,7.6454228579948245,1.0,1,96.06525911708253
si,1,1,3.5977867403333836,3.5977867403333836,0.0004392511837346493,11.673286658960352,1.0,1,96.04606525911709
pls3,1,1,3.589675540551107,3.589675540551107,0.0004392511837346493,11.641688495486205,1.0,1,96.02687140115164
lgals9,1,1,3.585555909677585,3.585555909677585,0.006230427569745265,7.7930956615295806,1.0,1,96.00767754318618
hal,1,1,3.5848663973071027,3.5848663973071027,0.006230427569745265,7.7793863716736755,1.0,1,95.98848368522073
xbp1,1,1,3.5759756482690137,3.5759756482690137,0.006230427569745265,7.752339768640778,1.0,1,95.96928982725528
laptm5,1,1,3.5759315228058295,3.5759315228058295,0.002220327525561548,9.42275105543396,1.0,1,95.95009596928983
slc1a2,1,1,3.567578952248441,3.567578952248441,0.006230427569745265,7.708143783272403,1.0,1,95.93090211132437
tbrg4,1,1,3.5664847265048722,3.5664847265048722,0.021115180086230548,6.010963226842613,1.0,1,95.91170825335892
slc5a8,1,1,3.562964880961367,3.562964880961367,0.0019892841547368163,9.626033271833776,1.0,1,95.89251439539346
slc7a5,1,1,3.562618308702718,3.562618308702718,0.0037310010784114183,8.504577920835997,1.0,1,95.87332053742801
slc7a7,1,1,3.559222816930618,3.559222816930618,0.006230427569745265,7.716453088743095,1.0,1,95.85412667946257
gltp,1,1,3.557807839089506,3.557807839089506,0.011746219502558173,6.840537251270737,1.0,1,95.83493282149712
prkg1,1,1,3.542922468524664,3.542922468524664,0.01197309500924539,6.8079932953221025,1.0,1,95.81573896353167
clock,1,1,3.5334601485114034,3.5334601485114034,0.006230427569745265,7.6454228579948245,1.0,1,95.79654510556622
piga,1,1,3.5333458886634137,3.5333458886634137,0.006230427569745265,7.643186424705079,1.0,1,95.77735124760078
itln1,1,1,3.5176626894545384,3.5176626894545384,0.008214538879827133,7.264622293902809,1.0,1,95.75815738963531
max,1,1,3.5176626894545384,3.5176626894545384,0.008214538879827133,7.264622293902809,1.0,1,95.73896353166987
arsg,1,1,3.5173052737655475,3.5173052737655475,0.002220327525561548,9.425556291184547,1.0,1,95.71976967370442
hdac5,1,1,3.516306920245935,3.516306920245935,0.004310269314050831,8.336190193061219,1.0,1,95.70057581573896
map4k5,1,1,3.512484970038145,3.512484970038145,0.016561954993042638,6.271845615424824,1.0,1,95.68138195777351
pigr,1,1,3.5090765584691606,3.5090765584691606,0.008214538879827133,7.2422444687548975,1.0,1,95.66218809980806
trpv2,1,1,3.5033142679116906,3.5033142679116906,0.012238263985478894,6.7126422773569105,1.0,1,95.64299424184262
chrm1,1,1,3.5033142679116906,3.5033142679116906,0.012238263985478894,6.7126422773569105,1.0,1,95.62380038387715
asphd2,1,1,3.500528100480577,3.500528100480577,0.008214538879827133,7.21997006752726,1.0,1,95.6046065259117
erp27,1,1,3.500528100480577,3.500528100480577,0.008214538879827133,7.21997006752726,1.0,1,95.58541266794626
dhrs9,1,1,3.4974034978525075,3.4974034978525075,0.01624771637764535,6.343180585414516,1.0,1,95.56621880998081
chd5,1,1,3.4519898743325736,3.4519898743325736,0.016711950613484752,6.248344384878653,1.0,1,95.54702495201536
nxph4,1,1,3.4349075062102816,3.4349075062102816,0.0019892841547368163,9.632742688517247,1.0,1,95.52783109404992
mx1,1,1,3.430647166008391,3.430647166008391,0.0034064271314949396,8.683203913944926,1.0,1,95.50863723608445
kcnc3,1,1,3.4172240217934085,3.4172240217934085,0.0004392511837346493,11.693847771141915,1.0,1,95.489443378119
tlr3,1,1,3.413648542782741,3.413648542782741,0.0019892841547368163,9.708638153421695,1.0,1,95.47024952015354
ceacam16,1,1,3.4036340490855865,3.4036340490855865,0.0004392511837346493,11.653257241950442,1.0,1,95.4510556621881
ip6k2,1,1,3.388864262126312,3.388864262126312,0.0005469581619411296,11.320064592911693,1.0,1,95.43186180422265
scamp5,1,1,3.388723053103858,3.388723053103858,0.012071298837162153,6.767153968407401,1.0,1,95.4126679462572
mcm10,1,1,3.3867389738490057,3.3867389738490057,0.0010227731477887186,10.530361675651866,1.0,1,95.39347408829175
srgn,1,1,3.384203553557087,3.384203553557087,0.003708716083005658,8.532830164809058,1.0,1,95.37428023032629
clcf1,1,1,3.3790128815409233,3.3790128815409233,0.00373082642937907,8.515994122922937,1.0,1,95.35508637236084
arpc2,1,1,3.3706937525782,3.3706937525782,0.002220327525561548,9.291642382458205,1.0,1,95.3358925143954
map4k1,2,2,3.365548306597683,4.759723977706356,0.0019892841547368163,6.718625353445759,1.0,1,95.31669865642995
mat1a,1,1,3.3488486978203396,3.3488486978203396,0.008214538879827133,7.309691665011933,1.0,1,95.29750479846449
cilp,1,1,3.346686202760117,3.346686202760117,0.002220327525561548,9.408817085448584,1.0,1,95.27831094049904
fxyd2,1,1,3.3401862804630458,3.3401862804630458,0.008214538879827133,7.287104402541994,1.0,1,95.25911708253358
ptpn4,1,1,3.3372777111469323,3.3372777111469323,0.0007479220617172131,10.89275934895752,1.0,1,95.23992322456813
rela,1,1,3.336885511869492,3.336885511869492,0.00044092092768477945,11.601983197609561,1.0,1,95.22072936660268
blzf1,1,1,3.330363216212481,3.330363216212481,0.003875142050816543,8.456168664842465,1.0,1,95.20153550863724
urb2,1,1,3.3289808130969156,3.3289808130969156,0.02161596926552986,5.912724257555915,1.0,1,95.18234165067179
ar,1,1,3.328523397317781,3.328523397317781,0.02161596926552986,5.903751003666502,1.0,1,95.16314779270634
prkacb,1,1,3.3242803143581243,3.3242803143581243,0.002220327525561548,9.160797905734992,1.0,1,95.14395393474089
rbfox3,1,1,3.3239855627006296,3.3239855627006296,0.008214538879827133,7.2422444687548975,1.0,1,95.12476007677543
cd53,1,1,3.321781298191842,3.321781298191842,0.02117533665592524,6.005067105530913,1.0,1,95.10556621880998
exosc10,1,1,3.3189224193194926,3.3189224193194926,0.01624771637764535,6.364880141734185,1.0,1,95.08637236084454
zfhx3,1,1,3.318845508244886,3.318845508244886,0.01624771637764535,6.361286405187476,1.0,1,95.06717850287907
pum3,1,1,3.314427575356932,3.314427575356932,0.008214538879827133,7.21997006752726,1.0,1,95.04798464491363
lrrc37a,1,1,3.305916482078743,3.305916482078743,0.00822524285853178,7.1977982412404184,1.0,1,95.02879078694818
sbk3,1,1,3.302196705590506,3.302196705590506,0.016353789563846498,6.331366455210969,1.0,1,95.00959692898272
mrc1,1,1,3.3018615569641523,3.3018615569641523,0.011746219502558173,6.8458279669209015,1.0,1,94.99040307101727
pfkfb1,1,1,3.3007633327063575,3.3007633327063575,0.021685738556417054,5.852511124997203,1.0,1,94.97120921305182
plcb3,1,1,3.299717189854462,3.299717189854462,0.00822524285853178,7.1977982412404184,1.0,1,94.95201535508637
spata19,1,1,3.296314818152217,3.296314818152217,0.011898357698782246,6.824121756410806,1.0,1,94.93282149712093
spatc1,1,1,3.2866595575165105,3.2866595575165105,0.016561954993042638,6.289491632709457,1.0,1,94.91362763915548
vwa1,1,1,3.283770530498793,3.283770530498793,0.02161596926552986,5.920283419812558,1.0,1,94.89443378119003
ptprm,1,1,3.2831356018041027,3.2831356018041027,0.016561954993042638,6.278660909657088,1.0,1,94.87523992322457
atp23,1,1,3.282949425659883,3.282949425659883,0.012053884459355922,6.797523521957385,1.0,1,94.85604606525911
acox1,1,1,3.2803193598842846,3.2803193598842846,0.012066615826019809,6.792289473936169,1.0,1,94.83685220729366
adck1,1,1,3.2777107654323543,3.2777107654323543,0.02161596926552986,5.905973910939715,1.0,1,94.81765834932821
gpx3,1,1,3.276190310512161,3.276190310512161,0.012071298837162153,6.7787816091575746,1.0,1,94.79846449136276
n4bp2l1,1,1,3.2623726714006227,3.2623726714006227,0.02161596926552986,5.870990497001537,1.0,1,94.77927063339732
mbd3,1,1,3.2610967188549624,3.2610967188549624,0.00591091806151648,8.020122820952992,1.0,1,94.76007677543186
sla,1,1,3.2599584012080394,3.2599584012080394,0.002220327525561548,9.330625829672524,1.0,1,94.74088291746641
egfr,1,1,3.2267630853806604,3.2267630853806604,0.00728798849763769,7.453155181861435,1.0,1,94.72168905950096
kat7,1,1,3.226377147241236,3.226377147241236,0.006230427569745265,7.799092306904314,1.0,1,94.70249520153551
avpr1a,1,1,3.218679874157115,3.218679874157115,0.006079641632928687,7.910405473434247,1.0,1,94.68330134357007
uts2r,1,1,3.209705105934838,3.209705105934838,0.006230427569745265,7.752339768640778,1.0,1,94.6641074856046
cd180,1,1,3.2045699799440692,3.2045699799440692,0.006230427569745265,7.725883361229551,1.0,1,94.64491362763916
ppig,1,1,3.1944216716042457,3.1944216716042457,0.02595304636247747,5.638873393499767,1.0,1,94.6257197696737
nol4l,1,1,3.191790238359845,3.191790238359845,0.002220327525561548,9.291642382458205,1.0,1,94.60652591170825
sptlc3,1,1,3.177630843295978,3.177630843295978,0.002220327525561548,9.238943446759952,1.0,1,94.5873320537428
tp53bp1,1,1,3.177630843295978,3.177630843295978,0.002220327525561548,9.238943446759952,1.0,1,94.56813819577735
gja3,1,1,3.172768440434055,3.172768440434055,0.006230427569745265,7.667492947902161,1.0,1,94.5489443378119
kcnk5,1,1,3.170597637855111,3.170597637855111,0.002220327525561548,9.212775552430005,1.0,1,94.52975047984646
gpc4,1,1,3.170597637855111,3.170597637855111,0.002220327525561548,9.212775552430005,1.0,1,94.510556621881
gna12,1,1,3.1687132730551935,3.1687132730551935,0.006230427569745265,7.674284579238809,1.0,1,94.49136276391555
lep,1,1,3.165765682171446,3.165765682171446,0.006230427569745265,7.774927031110717,1.0,1,94.4721689059501
mfsd2a,1,1,3.157380864754828,3.157380864754828,0.003406413400449959,8.69545115932209,1.0,1,94.45297504798464
stambpl1,1,1,3.157194185075329,3.157194185075329,0.006311936258742477,7.621217242864328,1.0,1,94.43378119001919
ceacam18,1,1,3.1566229226793667,3.1566229226793667,0.002220327525561548,9.160797905734992,1.0,1,94.41458733205374
p2ry8,1,1,3.1556014017427927,3.1556014017427927,0.012071298837162153,6.770680909974016,1.0,1,94.3953934740883
bcl9l,1,1,3.1550511909113736,3.1550511909113736,0.012071298837162153,6.754893882198988,1.0,1,94.37619961612283
rab29,1,1,3.15177685249256,3.15177685249256,0.020469017919186944,6.045812211773905,1.0,1,94.35700575815738
pgd,1,1,3.1496809071893126,3.1496809071893126,0.002220327525561548,9.134986188456473,1.0,1,94.33781190019194
sppl2b,1,1,3.1496449061035,3.1496449061035,0.006230427569745265,7.7254519633108245,1.0,1,94.31861804222649
nkx3-1,1,1,3.1486779782899026,3.1486779782899026,0.012066615826019809,6.789966795386211,1.0,1,94.29942418426104
ccdc141,1,1,3.1453162736414035,3.1453162736414035,0.006230427569745265,7.77111526848422,1.0,1,94.2802303262956
gabrr1,1,1,3.1427687878233335,3.1427687878233335,0.0022412764140940606,9.109291252094543,1.0,1,94.26103646833013
lrrc4,1,1,3.139256908501935,3.139256908501935,0.02812001794899053,5.533122322748656,1.0,1,94.24184261036469
nup54,1,1,3.1388340474276957,3.1388340474276957,0.006230427569745265,7.755965027051598,1.0,1,94.22264875239922
rbck1,1,1,3.1388149584655367,3.1388149584655367,0.006230427569745265,7.752339768640778,1.0,1,94.20345489443378
ms4a10,1,1,3.134664576408156,3.134664576408156,0.02117533665592524,6.005067105530913,1.0,1,94.18426103646833
dag1,1,1,3.123133934025512,3.123133934025512,0.0282312226828028,5.495009015577234,1.0,1,94.16506717850288
bdkrb2,1,1,3.120365614370967,3.120365614370967,0.017267720468283426,6.21356678972311,1.0,1,94.14587332053743
cep83,1,1,3.11974986557474,3.11974986557474,0.006230427569745265,7.7365670766850645,1.0,1,94.12667946257199
tjp2,1,1,3.1174804138408634,3.1174804138408634,0.02161596926552986,5.960244381676019,1.0,1,94.10748560460652
asgr1,1,1,3.117252833860614,3.117252833860614,0.02161596926552986,5.955838684985251,1.0,1,94.08829174664108
top1,1,1,3.113102491050756,3.113102491050756,0.011746219502558173,6.840537251270737,1.0,1,94.06909788867563
aldh3b2,1,1,3.106531117014056,3.106531117014056,0.0006741420049500112,10.998374478609378,1.0,1,94.04990403071018
cdh11,1,1,3.101595163411688,3.101595163411688,0.02161596926552986,5.9383414531410885,1.0,1,94.03071017274472
mccc2,1,1,3.0931120782081103,3.0931120782081103,0.027756268870027693,5.552316573485548,1.0,1,94.01151631477927
lig1,1,1,3.0925937452310777,3.0925937452310777,0.0005469581619411296,11.260434957112816,1.0,1,93.99232245681381
tnfrsf21,1,1,3.0917178328517725,3.0917178328517725,0.028520502728782236,5.4385156375677175,1.0,1,93.97312859884836
rps2,1,1,3.091185086040852,3.091185086040852,0.0019892841547368163,9.677037335948837,1.0,1,93.95393474088291
lrrc8a,1,1,3.0878525351744806,3.0878525351744806,0.012071298837162153,6.768341496589168,1.0,1,93.93474088291747
prmt6,1,1,3.0875851753804353,3.0875851753804353,0.028520502728782236,5.4385156375677175,1.0,1,93.91554702495202
thrb,1,1,3.0843702397144646,3.0843702397144646,0.012071298837162153,6.760127930220204,1.0,1,93.89635316698657
dyrk4,1,1,3.076192893195404,3.076192893195404,0.0282312226828028,5.514020060032013,1.0,1,93.87715930902112
grm2,1,1,3.076192893195404,3.076192893195404,0.0282312226828028,5.514020060032013,1.0,1,93.85796545105566
idh3b,1,1,3.0744241801436023,3.0744241801436023,0.012107157923984452,6.731121649361245,1.0,1,93.83877159309021
slc1a6,1,1,3.0677915711585406,3.0677915711585406,0.0282312226828028,5.495009015577234,1.0,1,93.81957773512475
dgki,1,1,3.067423447908545,3.067423447908545,0.037228556270680356,5.017790081920562,1.0,1,93.8003838771593
tuba4a,1,1,3.0549306866461015,3.0549306866461015,0.01624771637764535,6.354415149356893,1.0,1,93.78119001919386
kcnk10,1,1,3.0511038664736114,3.0511038664736114,0.028520502728782236,5.457257550367529,1.0,1,93.76199616122841
ceacam7,1,1,3.050418469650086,3.050418469650086,0.01620283630431173,6.378146939751857,1.0,1,93.74280230326295
rgs10,1,1,3.022983663544926,3.022983663544926,0.002220327525561548,9.344832335888796,1.0,1,93.7236084452975
bpi,1,1,3.020040439191546,3.020040439191546,0.0020468847574574727,9.551170417487588,1.0,1,93.70441458733205
mpp6,1,1,3.0181794943180575,3.0181794943180575,0.0289970781954852,5.382816418335459,1.0,1,93.6852207293666
top2b,1,1,2.9993126488847572,2.9993126488847572,0.03978522215125471,4.882243968906401,1.0,1,93.66602687140116
ccr5,1,1,2.992466206837155,2.992466206837155,0.0072353778867178704,7.462444507439579,1.0,1,93.64683301343571
ctps1,1,1,2.9890201762633493,2.9890201762633493,0.006230427569745265,7.804329745383516,1.0,1,93.62763915547025
cox6b1,1,1,2.986301470390465,2.986301470390465,0.04018394146856639,4.856350649551583,1.0,1,93.6084452975048
polh,1,1,2.9809625806868327,2.9809625806868327,0.006230427569745265,7.740887924314614,1.0,1,93.58925143953934
rhd,1,1,2.980503377219853,2.980503377219853,0.002220327525561548,9.186727368275239,1.0,1,93.57005758157389
hpn,1,1,2.974718704142987,2.974718704142987,0.008214538879827133,7.309691665011933,1.0,1,93.55086372360844
c11orf21,1,1,2.974594895859155,2.974594895859155,0.006230427569745265,7.750130271987023,1.0,1,93.531669865643
eda,1,1,2.9735312174289796,2.9735312174289796,0.002220327525561548,9.160797905734992,1.0,1,93.51247600767755
nr4a3,1,1,2.9697369651943584,2.9697369651943584,0.008214538879827133,7.264622293902809,1.0,1,93.49328214971209
tex2,1,1,2.967998988768305,2.967998988768305,0.006230427569745265,7.734317000564552,1.0,1,93.47408829174664
znf573,1,1,2.963672395745061,2.963672395745061,0.03509971726877496,5.181672331556425,1.0,1,93.45489443378119
ms4a7,1,1,2.96109131627074,2.96109131627074,0.006230427569745265,7.71193917541664,1.0,1,93.43570057581574
kctd12,1,1,2.955985103683748,2.955985103683748,0.03544572748522978,5.166373985722137,1.0,1,93.4165067178503
ptpro,1,1,2.9556520660396477,2.9556520660396477,0.0022412764140940606,9.109291252094543,1.0,1,93.39731285988483
dnajb9,1,1,2.9548406414304305,2.9548406414304305,0.016198189284691147,6.380178487568472,1.0,1,93.37811900191939
ifngr1,1,1,2.954099582841086,2.954099582841086,0.006230427569745265,7.687428340899258,1.0,1,93.35892514395393
il25,1,1,2.9539855110082796,2.9539855110082796,0.006230427569745265,7.685205433626044,1.0,1,93.33973128598848
clec2d,1,1,2.9528795358311433,2.9528795358311433,0.02161596926552986,5.8850973247291325,1.0,1,93.32053742802303
lilrb3,1,1,2.951103609346416,2.951103609346416,0.03558813254667929,5.150671609050086,1.0,1,93.30134357005758
lima1,1,1,2.946019566722261,2.946019566722261,0.007997342052977321,7.355185187732233,1.0,1,93.28214971209214
cd177,1,1,2.9434983044431795,2.9434983044431795,0.0020468847574574727,9.551022708421474,1.0,1,93.26295585412669
rb1,1,1,2.940777586839599,2.940777586839599,0.006230427569745265,7.649936771321279,1.0,1,93.24376199616123
pcdh17,1,1,2.9390504107281985,2.9390504107281985,0.01624771637764535,6.351899306248203,1.0,1,93.22456813819578
gstz1,1,1,2.938332689410104,2.938332689410104,0.01624771637764535,6.342101152779484,1.0,1,93.20537428023033
por,1,1,2.93448331716839,2.93448331716839,0.01624771637764535,6.34558534198524,1.0,1,93.18618042226487
dohh,1,1,2.9319887643796223,2.9319887643796223,0.008214538879827133,7.309691665011933,1.0,1,93.16698656429942
synpo2,1,1,2.911174141907622,2.911174141907622,0.008214538879827133,7.2422444687548975,1.0,1,93.14779270633397
lpin2,1,1,2.904296668325957,2.904296668325957,0.008214538879827133,7.21997006752726,1.0,1,93.12859884836853
rab11fip1,1,1,2.904296668325957,2.904296668325957,0.008214538879827133,7.21997006752726,1.0,1,93.10940499040306
duox1,1,1,2.904296668325957,2.904296668325957,0.008214538879827133,7.21997006752726,1.0,1,93.09021113243762
obscn,1,1,2.9026188555638854,2.9026188555638854,0.03551379273242158,5.16176012032491,1.0,1,93.07101727447217
atp8b4,1,1,2.90054487898302,2.90054487898302,0.02812001794899053,5.533122322748656,1.0,1,93.05182341650672
vpreb1,1,1,2.89923411931992,2.89923411931992,0.015847969279910994,6.435200608698925,1.0,1,93.03262955854127
cox5b,1,1,2.8971561889614676,2.8971561889614676,0.002220327525561548,9.42275105543396,1.0,1,93.01343570057583
p2ry11,1,1,2.894643113417303,2.894643113417303,0.03558813254667929,5.145887735007643,1.0,1,92.99424184261036
brf1,1,1,2.8923717942530733,2.8923717942530733,0.03558813254667929,5.136881112949486,1.0,1,92.9750479846449
atp2a1,1,1,2.8908140782550626,2.8908140782550626,0.016198189284691147,6.4063350185999814,1.0,1,92.95585412667945
ifna2,1,1,2.8906313283781415,2.8906313283781415,0.008381268556037587,7.1757281513330815,1.0,1,92.93666026871401
slc2a2,1,1,2.8906313283781415,2.8906313283781415,0.008381268556037587,7.1757281513330815,1.0,1,92.91746641074856
